Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1383	:	1778568784.681	    25.002	0	10582	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_0.05_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_0.05_100.html --days_holding 14 --top_percentile 0.99 --bottom_percentile 0.05 --days_momentum 100
1384	:	1778568786.121	    24.276	0	10506	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_0.05_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_0.05_120.html --days_holding 14 --top_percentile 0.99 --bottom_percentile 0.05 --days_momentum 120
1385	:	1778568792.080	    23.613	0	10443	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_0.05_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_0.05_150.html --days_holding 14 --top_percentile 0.99 --bottom_percentile 0.05 --days_momentum 150
1386	:	1778568792.340	    23.781	0	10622	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_0.05_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_0.05_220.html --days_holding 14 --top_percentile 0.99 --bottom_percentile 0.05 --days_momentum 220
1387	:	1778568796.810	    22.166	0	10256	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_3.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 3
1388	:	1778568801.044	    23.177	0	10702	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_5.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 5
1389	:	1778568807.297	    22.667	0	10648	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_7.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 7
1390	:	1778568808.404	    23.323	0	11701	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_14.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 14
1391	:	1778568809.698	    23.627	0	11527	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_21.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 21
1392	:	1778568810.419	    23.638	0	11607	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_30.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 30
1394	:	1778568816.130	    23.026	0	12016	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_50.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 50
1393	:	1778568815.706	    23.652	0	11485	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_40.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 40
1395	:	1778568818.983	    24.162	0	11610	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_60.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 60
1396	:	1778568824.237	    24.200	0	11559	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_80.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 80
1397	:	1778568829.977	    23.464	0	11264	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_100.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 100
1398	:	1778568831.736	    24.975	0	11965	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_120.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 120
1399	:	1778568833.337	    24.593	0	11819	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_150.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 150
1400	:	1778568834.078	    24.750	0	12189	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_14_0.99_None_220.html --days_holding 14 --top_percentile 0.99 --bottom_percentile None --days_momentum 220
1401	:	1778568839.178	    33.371	0	87127	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_3.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 3
1402	:	1778568839.370	    33.457	0	86985	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_5.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 5
1403	:	1778568843.154	    34.263	0	87308	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_7.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 7
1404	:	1778568848.456	    42.393	0	89920	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_14.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 14
1405	:	1778568853.451	    42.657	0	90834	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_21.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 21
1406	:	1778568856.729	    43.617	0	91200	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_30.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 30
1407	:	1778568857.937	    43.335	0	91661	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_40.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 40
1408	:	1778568858.850	    43.965	0	92250	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_50.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 50
1410	:	1778568872.835	    39.552	0	89692	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_80.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 80
1409	:	1778568872.577	    39.960	0	89541	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_60.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 60
1411	:	1778568877.426	    37.712	0	87940	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_100.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 100
1412	:	1778568890.868	    34.210	0	87195	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_120.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 120
1413	:	1778568896.128	    31.526	0	86310	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_150.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 150
1415	:	1778568901.283	    29.378	0	14421	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_3.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_3.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 3
1414	:	1778568900.356	    30.463	0	85722	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_220.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.5_220.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.5 --days_momentum 220
1416	:	1778568902.837	    29.321	0	14627	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_5.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_5.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 5
1418	:	1778568912.545	    27.596	0	14450	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_14.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_14.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 14
1417	:	1778568912.397	    29.570	0	14685	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_7.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_7.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 7
1419	:	1778568915.154	    29.480	0	14622	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_21.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_21.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 21
1420	:	1778568925.093	    29.720	0	14789	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_30.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_30.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 30
1421	:	1778568927.663	    29.780	0	14730	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_40.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_40.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 40
1423	:	1778568930.834	    27.824	0	14556	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_60.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_60.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 60
1422	:	1778568930.676	    29.130	0	14554	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_50.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_50.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 50
1424	:	1778568932.169	    29.788	0	14982	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_80.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_80.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 80
1425	:	1778568940.151	    30.727	0	15451	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_100.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_100.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 100
1426	:	1778568941.980	    30.981	0	15476	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_120.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_120.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 120
1427	:	1778568944.647	    30.324	0	15148	0	0	uv run vertex-ai-main.py momentum-research-backtest.ipynb --csv momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_150.csv --html momentum-research-backtest-results-20260512-134132/metrics_20_0.5_0.25_150.html --days_holding 20 --top_percentile 0.5 --bottom_percentile 0.25 --days_momentum 150
